date,open,high,low,close,volume,average,barCount
2025-06-13 09:45:00-04:00,425.62,425.62,424.24,424.34,186425.0,424.876,1125
2025-06-13 10:00:00-04:00,424.62,424.96,423.81,424.27,130980.0,424.425,860
2025-06-13 10:15:00-04:00,424.27,424.57,423.4,423.53,100683.0,424.007,652
2025-06-13 10:30:00-04:00,423.5,424.47,423.36,423.8,129926.0,423.791,678
2025-06-13 10:45:00-04:00,423.82,425.1,423.45,425.02,110159.0,424.274,663
2025-06-13 11:00:00-04:00,425.03,425.59,424.78,425.52,66922.0,425.274,435
2025-06-13 11:15:00-04:00,425.52,425.97,425.42,425.86,154298.0,425.63,955
2025-06-13 11:30:00-04:00,426.01,426.37,425.79,426.3,49137.0,426.097,268
2025-06-13 11:45:00-04:00,426.2,426.92,426.2,426.48,150594.0,426.642,1037
2025-06-13 12:00:00-04:00,426.41,426.72,426.29,426.62,50029.0,426.554,364
2025-06-13 12:15:00-04:00,426.61,426.78,425.85,425.92,34481.0,426.347,232
2025-06-13 12:30:00-04:00,425.89,426.29,425.52,425.63,32775.0,425.978,240
2025-06-13 12:45:00-04:00,425.62,426.13,425.27,425.79,55607.0,425.751,300
2025-06-13 13:00:00-04:00,425.74,425.82,424.88,425.11,48120.0,425.347,277
2025-06-13 13:15:00-04:00,425.06,425.3,424.47,424.53,146768.0,424.734,876
2025-06-13 13:30:00-04:00,424.44,424.9,424.1,424.36,34934.0,424.52,232
2025-06-13 13:45:00-04:00,424.3,424.67,424.16,424.43,138102.0,424.319,669
2025-06-13 14:00:00-04:00,424.44,424.74,423.65,423.66,87755.0,424.028,657
2025-06-13 14:15:00-04:00,423.65,423.65,422.44,422.48,223276.0,423.227,1284
2025-06-13 14:30:00-04:00,422.5,422.65,421.6,421.88,102585.0,422.003,798
2025-06-13 14:45:00-04:00,422.01,422.69,421.89,422.61,86301.0,422.249,606
2025-06-13 15:00:00-04:00,422.58,422.88,421.98,422.69,65985.0,422.44,564
2025-06-13 15:15:00-04:00,422.76,422.79,421.97,422.17,80030.0,422.419,578
2025-06-13 15:30:00-04:00,422.26,422.76,421.98,422.16,181404.0,422.481,1017
2025-06-13 15:45:00-04:00,422.13,422.92,421.69,422.85,350731.0,422.354,2441
2025-06-16 09:30:00-04:00,425.05,426.09,424.88,425.82,372448.0,425.624,2115
2025-06-16 09:45:00-04:00,425.85,427.42,425.85,427.17,219676.0,426.762,1493
2025-06-16 10:00:00-04:00,427.27,427.78,427.16,427.68,97591.0,427.428,651
2025-06-16 10:15:00-04:00,427.73,428.19,427.61,427.77,80022.0,427.879,580
2025-06-16 10:30:00-04:00,427.77,428.15,427.55,428.05,136779.0,427.759,817
2025-06-16 10:45:00-04:00,428.04,428.2,427.58,427.7,221855.0,428.003,1215
2025-06-16 11:00:00-04:00,427.69,427.77,427.0,427.09,55136.0,427.258,344
2025-06-16 11:15:00-04:00,427.2,427.46,426.89,426.95,45262.0,427.221,342
2025-06-16 11:30:00-04:00,426.96,427.23,426.76,427.06,55042.0,427.038,273
2025-06-16 11:45:00-04:00,427.08,427.25,426.5,426.69,41766.0,426.734,330
2025-06-16 12:00:00-04:00,426.8,426.9,426.44,426.81,31197.0,426.59,214
2025-06-16 12:15:00-04:00,426.71,427.19,426.63,426.73,39140.0,426.984,168
2025-06-16 12:30:00-04:00,426.71,426.88,426.44,426.46,25669.0,426.661,157
2025-06-16 12:45:00-04:00,426.46,426.9,426.46,426.57,18000.0,426.693,108
2025-06-16 13:00:00-04:00,426.58,426.69,426.33,426.37,23220.0,426.483,159
2025-06-16 13:15:00-04:00,426.35,427.11,426.35,427.06,31580.0,426.63,207
2025-06-16 13:30:00-04:00,427.04,427.26,426.76,426.78,36755.0,427.109,236
2025-06-16 13:45:00-04:00,426.78,426.85,426.16,426.21,18493.0,426.446,129
2025-06-16 14:00:00-04:00,426.2,426.64,426.19,426.51,10308.0,426.416,76
2025-06-16 14:15:00-04:00,426.49,426.53,426.2,426.33,13950.0,426.409,99
2025-06-16 14:30:00-04:00,426.24,426.27,425.99,426.01,13279.0,426.07,78
2025-06-16 14:45:00-04:00,425.94,426.33,425.75,426.16,27596.0,426.006,216
2025-06-16 15:00:00-04:00,426.15,426.2,425.62,425.74,24431.0,425.878,185
2025-06-16 15:15:00-04:00,425.73,426.04,425.52,425.67,77068.0,425.818,580
2025-06-16 15:30:00-04:00,425.7,425.95,425.54,425.95,21785.0,425.842,124
2025-06-16 15:45:00-04:00,425.92,426.3,425.65,426.28,135294.0,425.963,932
2025-06-17 09:30:00-04:00,424.46,425.18,424.21,425.03,156179.0,424.773,945
2025-06-17 09:45:00-04:00,424.96,425.2,424.63,425.12,91456.0,425.038,622
2025-06-17 10:00:00-04:00,425.17,425.79,424.96,425.78,46493.0,425.281,324
2025-06-17 10:15:00-04:00,425.75,425.97,425.56,425.78,36576.0,425.767,240
2025-06-17 10:30:00-04:00,425.83,426.04,425.21,425.24,36151.0,425.628,268
2025-06-17 10:45:00-04:00,425.29,425.64,425.2,425.36,33945.0,425.394,199
2025-06-17 11:00:00-04:00,425.33,426.42,425.29,426.38,59837.0,425.846,421
2025-06-17 11:15:00-04:00,426.34,426.34,425.29,425.36,86881.0,425.796,539
2025-06-17 11:30:00-04:00,425.31,425.6,425.03,425.6,33647.0,425.313,207
2025-06-17 11:45:00-04:00,425.48,425.73,425.28,425.49,22574.0,425.508,147
2025-06-17 12:00:00-04:00,425.43,425.92,425.24,425.91,90692.0,425.636,597
2025-06-17 12:15:00-04:00,425.92,426.03,425.66,425.69,26799.0,425.847,213
2025-06-17 12:30:00-04:00,425.64,426.0,425.27,425.4,44598.0,425.66,272
2025-06-17 12:45:00-04:00,425.45,425.67,424.63,424.85,52786.0,425.243,438
2025-06-17 13:00:00-04:00,424.81,425.16,424.7,424.88,29431.0,424.901,225
2025-06-17 13:15:00-04:00,424.87,424.88,424.04,424.06,45959.0,424.308,298
2025-06-17 13:30:00-04:00,424.04,424.65,423.84,423.97,27250.0,424.225,181
2025-06-17 13:45:00-04:00,423.93,424.0,423.16,423.53,49569.0,423.516,363
2025-06-17 14:00:00-04:00,423.42,423.42,422.88,423.2,49731.0,423.141,377
2025-06-17 14:15:00-04:00,423.14,423.27,422.56,422.8,48293.0,422.895,322
2025-06-17 14:30:00-04:00,422.78,423.11,422.35,422.59,42241.0,422.816,288
2025-06-17 14:45:00-04:00,422.59,423.14,422.49,423.14,37062.0,422.8,286
2025-06-17 15:00:00-04:00,423.17,423.33,422.68,423.16,28153.0,423.003,175
2025-06-17 15:15:00-04:00,423.28,423.43,422.98,423.35,17223.0,423.267,120
2025-06-17 15:30:00-04:00,423.34,423.37,422.88,423.04,36397.0,423.162,282
2025-06-17 15:45:00-04:00,423.05,423.62,422.85,423.11,185742.0,423.168,1163
2025-06-18 09:30:00-04:00,423.67,423.95,422.91,423.55,203641.0,423.309,1084
2025-06-18 09:45:00-04:00,423.59,424.43,423.5,424.27,92838.0,424.06,655
2025-06-18 10:00:00-04:00,424.27,424.98,424.02,424.89,113232.0,424.384,759
2025-06-18 10:15:00-04:00,424.92,425.93,424.85,425.66,63844.0,425.427,418
2025-06-18 10:30:00-04:00,425.69,426.16,425.65,426.06,92770.0,425.995,668
2025-06-18 10:45:00-04:00,426.05,426.21,425.73,425.92,40502.0,425.956,260
2025-06-18 11:00:00-04:00,425.87,426.0,425.4,425.47,40907.0,425.745,308
2025-06-18 11:15:00-04:00,425.45,425.59,424.84,425.17,47069.0,425.264,307
2025-06-18 11:30:00-04:00,425.22,425.35,424.59,424.84,58489.0,424.996,395
2025-06-18 11:45:00-04:00,424.82,425.2,424.48,424.58,33259.0,424.899,239
2025-06-18 12:00:00-04:00,424.57,425.1,424.49,425.1,17580.0,424.826,148
2025-06-18 12:15:00-04:00,425.05,425.09,424.1,424.23,30304.0,424.562,243
2025-06-18 12:30:00-04:00,424.18,424.49,424.08,424.49,26319.0,424.284,184
2025-06-18 12:45:00-04:00,424.48,424.81,424.21,424.21,18851.0,424.494,162
2025-06-18 13:00:00-04:00,424.19,424.47,424.15,424.16,19961.0,424.312,170
2025-06-18 13:15:00-04:00,424.18,424.37,424.15,424.25,34793.0,424.264,175
2025-06-18 13:30:00-04:00,424.22,424.44,423.66,424.35,42187.0,424.05,296
2025-06-18 13:45:00-04:00,424.4,424.78,424.3,424.5,23383.0,424.535,171
2025-06-18 14:00:00-04:00,424.55,425.45,423.96,424.54,60849.0,424.606,448
2025-06-18 14:15:00-04:00,424.42,424.73,424.14,424.43,37416.0,424.409,275
2025-06-18 14:30:00-04:00,424.43,425.36,424.11,425.09,75735.0,424.834,577
2025-06-18 14:45:00-04:00,425.04,425.04,422.69,423.06,77009.0,423.533,560
2025-06-18 15:00:00-04:00,422.82,423.72,422.38,423.37,90601.0,423.008,623
2025-06-18 15:15:00-04:00,423.27,423.7,422.35,422.35,60138.0,423.023,451
2025-06-18 15:30:00-04:00,422.33,423.51,422.23,423.51,57316.0,422.897,367
2025-06-18 15:45:00-04:00,423.55,423.55,422.51,422.81,158978.0,422.903,1155
2025-06-20 09:30:00-04:00,423.45,424.1,422.75,424.03,267954.0,423.286,2081
2025-06-20 09:45:00-04:00,424.13,424.15,422.72,422.93,179017.0,423.205,1474
2025-06-20 10:00:00-04:00,422.93,423.15,422.62,422.96,72330.0,422.853,596
2025-06-20 10:15:00-04:00,422.85,423.45,422.19,422.68,93911.0,422.783,714
2025-06-20 10:30:00-04:00,422.7,423.05,421.97,422.64,104965.0,422.536,816
2025-06-20 10:45:00-04:00,422.6,422.6,421.9,422.05,83609.0,422.239,586
2025-06-20 11:00:00-04:00,422.01,422.45,421.48,422.45,64106.0,421.948,414
2025-06-20 11:15:00-04:00,422.42,422.86,422.37,422.48,60224.0,422.639,436
2025-06-20 11:30:00-04:00,422.49,423.32,422.49,423.24,72087.0,423.072,543
2025-06-20 11:45:00-04:00,423.24,423.24,422.19,422.27,81529.0,422.76,619
2025-06-20 12:00:00-04:00,422.21,422.52,421.89,421.91,91607.0,422.093,643
2025-06-20 12:15:00-04:00,421.95,422.48,421.82,422.33,32891.0,422.138,197
2025-06-20 12:30:00-04:00,422.45,422.74,422.31,422.47,32535.0,422.535,227
2025-06-20 12:45:00-04:00,422.43,422.79,422.21,422.52,75492.0,422.459,494
2025-06-20 13:00:00-04:00,422.49,422.92,422.23,422.5,43656.0,422.566,347
2025-06-20 13:15:00-04:00,422.56,422.82,421.28,421.4,84946.0,422.128,632
2025-06-20 13:30:00-04:00,421.27,421.41,420.72,421.05,74449.0,421.05,515
2025-06-20 13:45:00-04:00,421.02,421.29,420.85,421.26,62987.0,421.068,402
2025-06-20 14:00:00-04:00,421.25,421.59,421.16,421.57,47326.0,421.419,320
2025-06-20 14:15:00-04:00,421.56,422.2,421.48,421.88,50242.0,421.905,341
2025-06-20 14:30:00-04:00,421.94,422.12,421.68,421.74,47640.0,421.897,344
2025-06-20 14:45:00-04:00,421.67,421.85,421.0,421.26,31985.0,421.544,265
2025-06-20 15:00:00-04:00,421.17,421.53,421.16,421.31,33259.0,421.369,229
2025-06-20 15:15:00-04:00,421.33,421.63,421.11,421.21,34208.0,421.38,240
2025-06-20 15:30:00-04:00,421.22,421.62,421.22,421.49,22695.0,421.419,186
2025-06-20 15:45:00-04:00,421.52,422.42,421.42,421.79,299569.0,421.84,1741
2025-06-23 09:30:00-04:00,422.0,422.63,421.07,422.26,254962.0,421.744,1527
2025-06-23 09:45:00-04:00,422.28,423.25,422.24,423.23,70796.0,422.758,490
2025-06-23 10:00:00-04:00,423.26,423.9,423.25,423.83,93030.0,423.629,731
2025-06-23 10:15:00-04:00,423.83,424.11,423.42,423.48,70816.0,423.807,473
2025-06-23 10:30:00-04:00,423.57,423.64,422.67,422.77,40867.0,423.244,288
2025-06-23 10:45:00-04:00,422.77,423.01,422.3,422.3,51598.0,422.67,328
2025-06-23 11:00:00-04:00,422.33,423.17,422.3,423.09,32210.0,422.879,232
2025-06-23 11:15:00-04:00,423.06,423.2,422.49,422.52,43558.0,422.927,245
2025-06-23 11:30:00-04:00,422.5,422.7,422.21,422.42,48084.0,422.482,272
2025-06-23 11:45:00-04:00,422.33,422.39,421.9,422.1,50070.0,422.136,344
2025-06-23 12:00:00-04:00,422.11,422.22,421.75,422.16,66979.0,422.0,431
2025-06-23 12:15:00-04:00,422.08,422.3,421.15,421.26,55719.0,421.718,341
2025-06-23 12:30:00-04:00,421.24,421.4,419.62,421.3,260150.0,420.603,1959
2025-06-23 12:45:00-04:00,421.31,421.96,420.56,420.56,105302.0,421.352,638
2025-06-23 13:00:00-04:00,420.62,422.43,420.4,422.28,70599.0,421.486,561
2025-06-23 13:15:00-04:00,422.34,424.0,422.34,423.85,178883.0,423.275,1257
2025-06-23 13:30:00-04:00,423.91,425.0,423.9,424.73,119421.0,424.588,872
2025-06-23 13:45:00-04:00,424.76,424.96,424.4,424.62,81407.0,424.697,572
2025-06-23 14:00:00-04:00,424.64,425.1,424.53,424.89,55406.0,424.815,396
2025-06-23 14:15:00-04:00,424.92,425.09,424.71,424.75,173265.0,424.824,896
2025-06-23 14:30:00-04:00,424.8,425.02,424.18,424.46,420870.0,424.551,2585
2025-06-23 14:45:00-04:00,424.45,424.58,423.87,424.56,340116.0,424.18,1763
2025-06-23 15:00:00-04:00,424.61,425.23,424.57,424.87,43482.0,424.961,253
2025-06-23 15:15:00-04:00,424.88,425.15,424.75,425.11,17364.0,424.938,123
2025-06-23 15:30:00-04:00,425.1,425.15,424.87,424.95,39632.0,425.039,253
2025-06-23 15:45:00-04:00,425.0,425.96,424.84,425.67,245660.0,425.581,1676
2025-06-24 09:30:00-04:00,428.49,429.69,428.38,429.3,183165.0,429.011,1284
2025-06-24 09:45:00-04:00,429.26,429.46,428.09,428.32,154067.0,428.846,1091
2025-06-24 10:00:00-04:00,428.3,428.64,427.68,428.27,142575.0,428.138,951
2025-06-24 10:15:00-04:00,428.35,428.98,428.19,428.79,66101.0,428.602,426
2025-06-24 10:30:00-04:00,428.84,429.34,428.78,429.25,57568.0,429.007,347
2025-06-24 10:45:00-04:00,429.25,429.52,429.05,429.3,81350.0,429.233,562
2025-06-24 11:00:00-04:00,429.33,429.67,429.22,429.54,144086.0,429.462,938
2025-06-24 11:15:00-04:00,429.6,429.87,429.43,429.72,80123.0,429.688,421
2025-06-24 11:30:00-04:00,429.74,430.1,429.65,429.96,92576.0,429.93,470
2025-06-24 11:45:00-04:00,429.97,430.27,429.86,430.1,84392.0,430.045,476
2025-06-24 12:00:00-04:00,430.11,430.25,429.86,430.05,354060.0,429.999,1825
2025-06-24 12:15:00-04:00,430.06,430.65,430.03,430.53,365917.0,430.411,1805
2025-06-24 12:30:00-04:00,430.52,431.0,430.44,430.99,129723.0,430.626,634
2025-06-24 12:45:00-04:00,430.99,431.01,430.4,430.56,212998.0,430.579,1181
2025-06-24 13:00:00-04:00,430.54,430.79,430.44,430.72,31899.0,430.632,201
2025-06-24 13:15:00-04:00,430.73,430.76,430.28,430.31,157173.0,430.495,1056
2025-06-24 13:30:00-04:00,430.32,430.52,430.2,430.47,66196.0,430.373,491
2025-06-24 13:45:00-04:00,430.45,431.0,430.39,430.79,227854.0,430.867,1223
2025-06-24 14:00:00-04:00,430.84,430.98,430.65,430.65,51453.0,430.836,346
2025-06-24 14:15:00-04:00,430.64,430.85,430.64,430.72,27290.0,430.749,179
2025-06-24 14:30:00-04:00,430.7,430.96,430.63,430.79,35073.0,430.807,244
2025-06-24 14:45:00-04:00,430.81,431.03,430.75,431.01,50172.0,430.865,396
2025-06-24 15:00:00-04:00,431.02,431.19,430.93,431.04,70747.0,431.052,510
2025-06-24 15:15:00-04:00,431.04,431.26,430.99,431.21,91454.0,431.104,533
2025-06-24 15:30:00-04:00,431.21,431.73,431.12,431.68,115923.0,431.479,721
2025-06-24 15:45:00-04:00,431.65,431.7,430.78,430.79,378001.0,431.179,2422
2025-06-25 09:30:00-04:00,430.71,430.91,430.17,430.35,223037.0,430.537,1528
2025-06-25 09:45:00-04:00,430.35,430.62,429.97,430.51,139905.0,430.309,956
2025-06-25 10:00:00-04:00,430.56,430.74,430.12,430.29,104617.0,430.472,626
2025-06-25 10:15:00-04:00,430.35,430.39,429.92,430.08,80048.0,430.137,519
2025-06-25 10:30:00-04:00,430.09,430.3,429.86,430.24,40290.0,429.991,262
2025-06-25 10:45:00-04:00,430.25,430.57,430.2,430.27,25169.0,430.375,162
2025-06-25 11:00:00-04:00,430.25,430.28,429.89,430.04,52627.0,430.096,322
2025-06-25 11:15:00-04:00,430.01,430.04,429.78,429.85,36874.0,429.91,196
2025-06-25 11:30:00-04:00,429.9,429.94,429.53,429.78,34924.0,429.762,212
2025-06-25 11:45:00-04:00,429.77,429.91,429.61,429.83,34905.0,429.771,211
2025-06-25 12:00:00-04:00,429.8,430.22,429.8,430.21,68884.0,430.016,432
2025-06-25 12:15:00-04:00,430.21,430.34,429.8,430.02,50859.0,430.109,309
2025-06-25 12:30:00-04:00,430.03,430.07,429.72,429.73,34590.0,429.866,199
2025-06-25 12:45:00-04:00,429.75,429.79,429.39,429.44,60516.0,429.615,328
2025-06-25 13:00:00-04:00,429.45,429.46,428.98,429.25,44887.0,429.12,246
2025-06-25 13:15:00-04:00,429.25,429.58,429.16,429.49,36783.0,429.476,237
2025-06-25 13:30:00-04:00,429.48,429.54,428.51,428.9,74342.0,428.987,457
2025-06-25 13:45:00-04:00,428.91,429.47,428.91,429.05,54089.0,429.206,365
2025-06-25 14:00:00-04:00,429.04,429.13,428.82,428.85,35724.0,428.957,214
2025-06-25 14:15:00-04:00,428.87,429.13,428.83,428.87,58946.0,428.947,473
2025-06-25 14:30:00-04:00,428.89,429.07,428.72,429.04,87548.0,428.926,667
2025-06-25 14:45:00-04:00,429.04,429.23,428.99,429.17,84500.0,429.098,637
2025-06-25 15:00:00-04:00,429.15,429.71,429.13,429.61,121870.0,429.38,914
2025-06-25 15:15:00-04:00,429.61,429.83,429.56,429.67,120978.0,429.712,954
2025-06-25 15:30:00-04:00,429.65,429.71,429.3,429.63,148975.0,429.489,1253
2025-06-25 15:45:00-04:00,429.62,429.96,429.43,429.87,377073.0,429.707,2654
2025-06-26 09:30:00-04:00,430.82,432.31,430.8,432.16,213761.0,431.734,1385
2025-06-26 09:45:00-04:00,432.23,432.23,431.28,431.35,142446.0,431.715,962
2025-06-26 10:00:00-04:00,431.38,431.72,431.05,431.39,86229.0,431.413,583
2025-06-26 10:15:00-04:00,431.39,432.01,431.31,431.93,58196.0,431.586,385
2025-06-26 10:30:00-04:00,431.93,432.72,431.93,432.26,94256.0,432.437,533
2025-06-26 10:45:00-04:00,432.25,432.66,432.25,432.61,17136.0,432.462,119
2025-06-26 11:00:00-04:00,432.62,432.99,432.52,432.67,39221.0,432.714,246
2025-06-26 11:15:00-04:00,432.7,432.82,432.46,432.48,51047.0,432.677,334
2025-06-26 11:30:00-04:00,432.47,432.75,432.36,432.45,33197.0,432.557,200
2025-06-26 11:45:00-04:00,432.51,432.7,432.27,432.48,31393.0,432.413,203
2025-06-26 12:00:00-04:00,432.49,433.07,432.46,432.91,62156.0,432.832,339
2025-06-26 12:15:00-04:00,432.96,433.32,432.93,433.14,51980.0,433.061,200
2025-06-26 12:30:00-04:00,433.07,433.4,433.07,433.21,19199.0,433.274,122
2025-06-26 12:45:00-04:00,433.19,433.24,433.07,433.16,13716.0,433.158,68
2025-06-26 13:00:00-04:00,433.14,433.31,433.07,433.25,18629.0,433.201,118
2025-06-26 13:15:00-04:00,433.23,433.31,432.93,433.18,20829.0,433.206,126
2025-06-26 13:30:00-04:00,433.23,433.69,433.23,433.69,32515.0,433.436,176
2025-06-26 13:45:00-04:00,433.7,433.7,433.22,433.24,25984.0,433.356,139
2025-06-26 14:00:00-04:00,433.25,433.7,433.2,433.55,55431.0,433.405,385
2025-06-26 14:15:00-04:00,433.6,433.88,433.53,433.53,26645.0,433.701,167
2025-06-26 14:30:00-04:00,433.64,433.72,433.39,433.47,11560.0,433.515,93
2025-06-26 14:45:00-04:00,433.51,433.57,433.14,433.49,27686.0,433.383,161
2025-06-26 15:00:00-04:00,433.5,433.64,433.42,433.42,27765.0,433.543,204
2025-06-26 15:15:00-04:00,433.42,433.71,433.34,433.48,50525.0,433.532,344
2025-06-26 15:30:00-04:00,433.47,433.58,433.34,433.4,48432.0,433.442,260
2025-06-26 15:45:00-04:00,433.4,434.19,433.31,433.88,317056.0,433.881,1877
2025-06-27 09:30:00-04:00,435.15,436.12,435.1,435.98,226365.0,435.494,1175
2025-06-27 09:45:00-04:00,435.99,436.57,435.84,436.33,93303.0,436.153,635
2025-06-27 10:00:00-04:00,436.34,437.18,436.34,436.85,191161.0,436.96,1401
2025-06-27 10:15:00-04:00,436.84,436.98,436.53,436.88,124118.0,436.747,763
2025-06-27 10:30:00-04:00,436.88,437.3,436.74,437.2,62338.0,436.982,469
2025-06-27 10:45:00-04:00,437.29,437.64,437.14,437.36,82549.0,437.46,440
2025-06-27 11:00:00-04:00,437.31,437.73,437.23,437.67,110863.0,437.585,710
2025-06-27 11:15:00-04:00,437.68,437.79,437.45,437.64,113680.0,437.659,716
2025-06-27 11:30:00-04:00,437.68,438.55,437.68,438.46,133389.0,438.101,945
2025-06-27 11:45:00-04:00,438.47,438.7,438.34,438.61,72025.0,438.553,556
2025-06-27 12:00:00-04:00,438.6,439.08,438.49,439.08,75673.0,438.798,535
2025-06-27 12:15:00-04:00,439.09,439.44,439.0,439.36,54868.0,439.182,378
2025-06-27 12:30:00-04:00,439.37,439.56,439.2,439.21,80284.0,439.403,512
2025-06-27 12:45:00-04:00,439.18,439.31,438.82,439.04,95758.0,439.086,619
2025-06-27 13:00:00-04:00,439.04,439.04,438.72,438.77,52362.0,438.837,368
2025-06-27 13:15:00-04:00,438.72,438.77,438.47,438.5,40507.0,438.618,274
2025-06-27 13:30:00-04:00,438.57,438.67,437.8,438.08,83926.0,438.341,549
2025-06-27 13:45:00-04:00,438.01,438.01,436.81,437.38,107750.0,437.382,793
2025-06-27 14:00:00-04:00,437.36,437.64,436.91,437.04,65684.0,437.402,416
2025-06-27 14:15:00-04:00,437.03,437.09,436.08,436.08,36253.0,436.645,229
2025-06-27 14:30:00-04:00,436.0,436.5,435.53,436.05,83688.0,435.977,522
2025-06-27 14:45:00-04:00,436.07,436.44,435.57,435.84,85115.0,436.042,555
2025-06-27 15:00:00-04:00,435.8,436.32,435.7,436.3,40045.0,436.002,257
2025-06-27 15:15:00-04:00,436.35,436.48,436.04,436.34,55708.0,436.34,362
2025-06-27 15:30:00-04:00,436.36,436.9,436.36,436.81,51502.0,436.686,331
2025-06-27 15:45:00-04:00,436.86,438.22,436.82,437.97,284199.0,437.802,1730
2025-06-30 09:30:00-04:00,440.45,440.46,439.45,439.93,285595.0,440.03,1914
2025-06-30 09:45:00-04:00,439.89,440.2,439.78,439.88,102694.0,439.955,805
2025-06-30 10:00:00-04:00,439.87,439.95,439.33,439.51,79335.0,439.564,614
2025-06-30 10:15:00-04:00,439.5,439.73,439.13,439.64,51999.0,439.414,395
2025-06-30 10:30:00-04:00,439.7,439.71,439.0,439.19,41321.0,439.365,254
2025-06-30 10:45:00-04:00,439.22,439.28,439.01,439.1,28773.0,439.132,182
2025-06-30 11:00:00-04:00,439.09,439.55,438.81,439.28,48439.0,439.287,336
2025-06-30 11:15:00-04:00,439.24,439.94,439.18,439.88,46547.0,439.521,288
2025-06-30 11:30:00-04:00,439.92,440.4,439.84,440.36,51043.0,440.171,331
2025-06-30 11:45:00-04:00,440.38,440.46,439.77,439.81,33453.0,440.23,216
2025-06-30 12:00:00-04:00,439.81,439.98,439.64,439.79,54962.0,439.839,278
2025-06-30 12:15:00-04:00,439.82,439.86,439.38,439.49,31189.0,439.557,222
2025-06-30 12:30:00-04:00,439.48,440.05,439.45,439.94,48285.0,439.765,339
2025-06-30 12:45:00-04:00,439.98,440.08,439.73,439.73,26601.0,439.935,182
2025-06-30 13:00:00-04:00,439.8,439.97,439.66,439.84,25976.0,439.841,156
2025-06-30 13:15:00-04:00,439.84,439.91,439.58,439.86,19407.0,439.739,133
2025-06-30 13:30:00-04:00,439.84,439.87,439.49,439.49,50668.0,439.666,298
2025-06-30 13:45:00-04:00,439.49,439.66,438.66,439.25,95179.0,439.31,726
2025-06-30 14:00:00-04:00,439.22,439.66,439.11,439.29,115715.0,439.437,374
2025-06-30 14:15:00-04:00,439.28,439.54,439.24,439.35,27436.0,439.384,173
2025-06-30 14:30:00-04:00,439.36,439.37,439.0,439.31,48405.0,439.211,344
2025-06-30 14:45:00-04:00,439.33,439.88,439.33,439.88,41608.0,439.625,265
2025-06-30 15:00:00-04:00,439.9,440.05,439.82,439.94,31931.0,439.946,246
2025-06-30 15:15:00-04:00,439.87,440.53,439.75,440.33,49744.0,440.238,370
2025-06-30 15:30:00-04:00,440.34,440.55,439.97,440.3,69001.0,440.255,495
2025-06-30 15:45:00-04:00,440.25,441.26,440.25,440.59,286680.0,440.919,1888
2025-07-01 09:30:00-04:00,440.19,441.43,440.0,441.37,184806.0,440.71,1234
2025-07-01 09:45:00-04:00,441.4,442.33,441.36,441.68,119527.0,441.94,850
2025-07-01 10:00:00-04:00,441.53,442.62,441.53,442.42,83010.0,442.027,529
2025-07-01 10:15:00-04:00,442.44,443.16,442.38,442.98,134593.0,442.816,916
2025-07-01 10:30:00-04:00,443.03,443.67,443.01,443.23,142179.0,443.402,875
2025-07-01 10:45:00-04:00,443.21,443.65,443.05,443.47,104635.0,443.306,628
2025-07-01 11:00:00-04:00,443.44,444.14,443.4,443.79,111475.0,443.786,765
2025-07-01 11:15:00-04:00,443.78,445.27,443.69,445.12,94663.0,444.567,653
2025-07-01 11:30:00-04:00,445.11,445.37,444.55,444.6,132544.0,444.942,800
2025-07-01 11:45:00-04:00,444.58,445.15,444.56,445.06,155875.0,444.822,772
2025-07-01 12:00:00-04:00,445.16,445.82,445.07,445.75,84577.0,445.41,508
2025-07-01 12:15:00-04:00,445.76,445.97,445.14,445.32,74522.0,445.497,469
2025-07-01 12:30:00-04:00,445.21,445.5,444.59,444.69,83397.0,445.0,470
2025-07-01 12:45:00-04:00,444.7,445.02,444.17,444.17,100525.0,444.599,565
2025-07-01 13:00:00-04:00,444.18,444.73,443.99,444.6,74913.0,444.293,425
2025-07-01 13:15:00-04:00,444.66,445.2,444.57,445.11,55918.0,444.902,316
2025-07-01 13:30:00-04:00,445.17,445.45,445.04,445.39,34048.0,445.271,215
2025-07-01 13:45:00-04:00,445.44,445.61,445.2,445.52,67200.0,445.416,425
2025-07-01 14:00:00-04:00,445.59,445.59,445.04,445.24,50844.0,445.233,327
2025-07-01 14:15:00-04:00,445.27,445.31,444.86,445.11,76599.0,445.102,472
2025-07-01 14:30:00-04:00,445.08,445.41,445.06,445.39,55218.0,445.273,412
2025-07-01 14:45:00-04:00,445.39,445.76,445.38,445.54,67113.0,445.588,408
2025-07-01 15:00:00-04:00,445.53,445.53,444.75,445.23,137585.0,445.131,755
2025-07-01 15:15:00-04:00,445.24,445.68,445.24,445.56,85078.0,445.478,552
2025-07-01 15:30:00-04:00,445.6,445.62,445.13,445.47,93289.0,445.332,620
2025-07-01 15:45:00-04:00,445.46,445.81,444.76,444.91,446091.0,445.118,2840
2025-07-02 09:30:00-04:00,444.68,444.99,443.43,444.09,295854.0,444.199,2103
2025-07-02 09:45:00-04:00,444.09,444.24,443.65,443.94,96390.0,443.965,676
2025-07-02 10:00:00-04:00,443.93,444.13,443.45,443.6,120345.0,443.778,866
2025-07-02 10:15:00-04:00,443.6,444.21,443.37,444.21,197177.0,443.797,1388
2025-07-02 10:30:00-04:00,444.22,444.68,444.05,444.21,77297.0,444.393,570
